theta_B_deg,kdf,residual_norm,radius_residual,length_residual,mass_residual,performance_residual,rao_exit_residual,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
24.633333333333333,0.11666666666666667,0.2695628268490488,-0.2175834818272128,-0.4130977865984007,1.1457063007898287e-09,-0.3324257621702324,0.8499175543246779,2.832317732920526,3.034327318966704,0.20200958604617814,21.32510677553813,25.32510677553813,3.999999999999999,4.0,15.358767467408521,2.9947659220410565,True,0,ok
24.633333333333333,0.12000000000000001,0.25596562765485237,-0.20479447555508673,-0.3932104149235427,2.0559079014574355e-09,-0.32254828548445097,0.8839301668105465,2.85766401574864,3.061741999740962,0.20407798399232213,21.17299949774905,25.17299949774905,3.999999999999999,4.0,15.14290166520995,3.021486927639758,True,0,ok
24.633333333333333,0.12333333333333334,0.24214201387279632,-0.19185625660577446,-0.3729469686809905,9.210264489499944e-10,-0.31299548161271673,0.9220833018090195,2.8831887124539035,3.089373190357806,0.2061844779039026,21.016348317149628,25.016348317149625,3.999999999999999,4.0,14.929082377547788,3.048555405826098,True,0,ok
24.633333333333333,0.12666666666666668,0.2279898548488705,-0.17865544944117834,-0.35216523412596773,4.682519785819988e-10,-0.3037574899453174,0.9654483191490155,2.9090938070991057,3.1174402214621257,0.20834641436302004,20.851146733788458,24.851146733788458,3.999999999999999,4.0,14.71464517393695,3.076274086153246,True,0,ok
24.633333333333333,0.13,0.21324323684744612,-0.1649133418123511,-0.3304869496301036,1.9022139388874867e-09,-0.29481995210630935,1.0165358935237545,2.935991764683011,3.146608511373187,0.21061674669017583,20.665273023587552,24.665273023587552,3.999999999999999,4.0,14.49238921040556,3.1055471525729192,True,0,ok
24.633333333333333,0.13333333333333333,0.19778802220654873,-0.15052162650963305,-0.30773941109001485,1.9859500315722086e-09,-0.2861959265807495,1.0776898989506654,2.964056789024439,3.1770700008985373,0.21301321187409838,20.45552408092417,24.45552408092417,3.999999999999999,4.0,14.260609384489127,3.1366575011988487,True,0,ok
24.633333333333333,0.13666666666666666,0.18155135334085373,-0.13542184249596778,-0.2838020547400667,3.478531135049993e-09,-0.27789011110213324,1.1517192977752493,2.9933248418188296,3.208867184714295,0.21554234289546548,20.221157641326524,24.221157641326524,3.999999999999999,4.0,14.01904943640624,3.169702046015843,True,0,ok
24.633333333333333,0.14,0.16551595868245664,-0.12066636122322512,-0.2600504316567543,1.188030343512903e-10,-0.2699559438871439,1.2334208014016173,3.0215226921936083,3.239530495407257,0.21800780321364854,20.006901780866837,24.006901780866837,3.999999999999999,4.0,13.794018685590958,3.201356568149269,True,0,ok
24.633333333333333,0.14333333333333334,0.14964804296572412,-0.10620268915634833,-0.23644153422436948,9.637913947524549e-11,-0.2623460561963019,1.323931901674637,3.0487809666093,3.2691988646982577,0.22041789808895773,19.81005129869218,23.81005129869218,3.999999999999999,4.0,13.583254462860083,3.231792417976834,True,0,ok
24.633333333333333,0.14666666666666667,0.13296837554718097,-0.0909966344291732,-0.2115688521723646,2.810400718228361e-09,-0.25503523038108245,1.4354262864359697,3.0772356697876346,3.30019745271144,0.22296178292380553,19.589829461344344,23.58982946134434,3.999999999999999,4.0,13.362983442601223,3.26414876038816,True,0,ok
24.633333333333333,0.15000000000000002,0.11659466243598315,-0.07621625096769534,-0.18701344607838194,3.7510906282170773e-10,-0.24804566172190987,1.5599742589857784,3.1045141414330857,3.3299414345372917,0.22542729310420606,19.390986955622267,23.390986955622267,3.999999999999999,4.0,13.1589829965427,3.294940624523524,True,0,ok
24.633333333333333,0.15333333333333335,0.09989011474688844,-0.061174463925682966,-0.1618387779113675,5.603892860674621e-12,-0.24134304920662844,1.7091431286464882,3.1319929667695434,3.359930315128177,0.22793734835863377,19.187997905506222,23.187997905506222,3.999999999999999,4.0,12.956195570764665,3.3261807829902765,True,0,ok
24.633333333333333,0.15666666666666668,0.08294328454395683,-0.04615862129643829,-0.13604465087915568,6.076724959358774e-10,-0.23496855868271735,1.8824130164343416,3.1598648520026527,3.3903751990866526,0.23051034708399998,18.977334752141978,22.977334752141978,3.999999999999999,4.0,12.7446321807381,3.3571195197650217,True,0,ok
24.633333333333333,0.16,0.06619540908587367,-0.03111859576873912,-0.11035003194163695,3.1308973996563267e-09,-0.22883912146683666,2.0943825830349563,3.186704114220044,3.419717812070358,0.23301369785031412,18.784878876323543,22.784878876323543,3.999999999999999,4.0,12.555169832133005,3.387766567242799,True,0,ok
24.633333333333333,0.16333333333333333,0.04914628805015981,-0.015587102734742972,-0.0836846169595369,4.650962235561774e-10,-0.22298138187438116,2.365286594793718,3.2141340907103455,3.449732214037393,0.23559812332704766,18.58137656227539,22.58137656227539,3.999999999999999,4.0,12.362740913165053,3.4194596849129093,True,0,ok
24.633333333333333,0.16666666666666669,0.032761156409233154,-5.676683018931303e-05,-0.05674395902065436,2.0868273256773628e-09,-0.2173967735527764,2.7055284316491033,3.2412500746246895,3.479428800928732,0.2381787263040427,18.383088220379125,22.383088220379125,3.999999999999999,4.0,12.176343669162979,3.450838977495869,True,0,ok
24.633333333333333,0.17,0.019249543223902463,0.015468861733032824,-0.02953555585512055,5.884359521322975e-09,-0.21206882622846704,3.1442234829434375,3.268049873940297,3.5088042343751726,0.24075436043487564,18.19007104087885,22.190071040878845,3.999999999999999,4.0,11.99576738056435,3.481894725753404,True,0,ok
