theta_B_deg,kdf,residual_norm,radius_residual,length_residual,mass_residual,performance_residual,rao_exit_residual,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
24.633333333333333,0.12333333333333334,0.2699014105055372,-0.2446219203157837,-0.3983722257884626,7.091195364505512e-10,-0.3104847035898795,0.5900636687514323,2.8831887124539035,2.8831887124539035,0.0,21.016348317149628,21.016348317149628,0.0,0.0,13.935474023701046,2.9474673399947413,True,0,ok
24.633333333333333,0.12666666666666668,0.25654940669842313,-0.23267028789892386,-0.37857275570353804,2.7131809009336343e-10,-0.3010864906432203,0.615628299984947,2.9090938070991057,2.9090938070991057,0.0,20.851146733788458,20.851146733788458,0.0,0.0,13.732801997502998,2.974625435297185,True,0,ok
24.633333333333333,0.13,0.24271247071067098,-0.22035694549132387,-0.35800956256665645,1.070585495072294e-10,-0.29197078842687546,0.6445450599664776,2.935991764683011,2.935991764683011,0.0,20.665273023587552,20.665273023587552,0.0,0.0,13.519665009288302,3.0030288983077154,True,0,ok
24.633333333333333,0.13333333333333333,0.22830456886969447,-0.20762002757953232,-0.33654546891646814,8.994585338156233e-10,-0.2831466754308838,0.6776812258840823,2.964056789024439,2.964056789024439,0.0,20.45552408092417,20.45552408092417,0.0,0.0,13.294103128734285,3.0329023340111534,True,0,ok
24.633333333333333,0.13666666666666666,0.21326560208256884,-0.19442313989212592,-0.31408007540977284,3.217849457177049e-10,-0.2746136965359413,0.7160300028307033,2.9933248418188296,2.9933248418188296,0.0,20.221157641326524,20.221157641326524,0.0,0.0,13.055739315496217,3.064311939082817,True,0,ok
24.633333333333333,0.14,0.19837308178852447,-0.18147365358333775,-0.29175837912550956,1.4098680600571663e-09,-0.26644918978609256,0.7581205578609526,3.0215226921936083,3.0215226921936083,0.0,20.006901780866837,20.006901780866837,0.0,0.0,12.834949424592692,3.0945022821059727,True,0,ok
24.633333333333333,0.14333333333333334,0.18359913811099193,-0.16873407322125492,-0.2695454378754377,4.3201582798958697e-13,-0.25860658840518025,0.8042923132157607,3.0487809666093,3.0487809666093,0.0,19.81005129869218,19.81005129869218,0.0,0.0,12.62933575365137,3.123624090009413,True,0,ok
24.633333333333333,0.14666666666666667,0.16816595070063176,-0.15551859090266307,-0.24627896542090652,1.2893057639963324e-09,-0.2510330757186404,0.8583738152795017,3.0772356697876346,3.0772356697876346,0.0,19.589829461344344,19.589829461344344,0.0,0.0,12.411481326742004,3.154269824077193,True,0,ok
24.633333333333333,0.15000000000000002,0.15295206410989395,-0.14260326761106185,-0.22326511105203836,1.4201387074983314e-08,-0.24378101276418754,0.9177353907153736,3.1045141414330857,3.1045141414330857,0.0,19.390986955622267,19.390986955622267,0.0,0.0,12.211158555106683,3.1835598974022123,True,0,ok
24.633333333333333,0.15333333333333335,0.1374412938704331,-0.12952979062414316,-0.19973072153076976,5.504224016844656e-10,-0.23679757642469074,0.9858518500752841,3.1319929667695434,3.1319929667695434,0.0,19.187997905506222,19.187997905506222,0.0,0.0,12.011100415432429,3.2131607893870426,True,0,ok
