theta_B_deg,kdf,residual_norm,radius_residual,length_residual,mass_residual,performance_residual,rao_exit_residual,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
19.2,0.4499999999999999,0.08533404757902499,-0.12979853026589389,-0.012714184070809332,2.779849335227107e-09,-0.06954415930101757,0.5853317729979794,3.209800807951881,3.0431341412852144,-0.16666666666666652,10.372396699446242,20.37239669944624,10.0,0.0,10.12611717437125,3.181700242889616,True,0,ok
19.2,0.48999999999999994,0.09173498501336856,-0.06855519563605779,0.1335464343446547,1.9184122084322627e-09,-0.05207165689066876,0.9593872577726948,3.3470375603779647,3.180370893711298,-0.16666666666666652,9.280179048772656,19.280179048772652,9.999999999999998,0.0,9.096625731860218,3.3382336434314057,True,0,ok
19.2,0.5299999999999999,0.10477723645467969,-0.14929549522053837,0.09550126541630945,2.8290035304954834e-10,-0.03905344092365487,0.35250870662547057,3.480790458930281,2.980790458930281,-0.5,8.254076436928594,18.254076436928592,9.999999999999998,0.0,8.88410463224466,3.164677725349236,True,0,ok
19.2,0.57,0.15005241142002168,-0.09480553757226488,0.24046046525468445,1.2936317834308155e-10,-0.027163453646856586,0.613367928469924,3.6110687385982287,3.1110687385982287,-0.5,7.291503163259325,17.291503163259325,9.999999999999998,0.0,7.949056197375329,3.3136256786978926,True,0,ok
19.2,0.61,0.15265824821708482,-0.2634042696588037,0.009523843203763663,1.6042199040843315e-09,-0.02100260417828197,-0.9995670277523929,3.7378795551348047,3.2378795551348047,-0.5,6.389967422583681,-3.6100325774163182,-10.0,0.0,0.0025015161315131524,3.237926691569766,True,0,ok
19.2,0.6499999999999999,0.13049136681737136,-0.2199325417653039,0.050766639761179004,4.851189803570951e-10,-0.011679717531208507,-0.9890431915992621,3.86133272298957,3.36133272298957,-0.5,5.545295926961588,-4.454704073038411,-10.0,0.0,0.04781656719404908,3.3619902315463817,True,0,ok
19.2,0.69,0.12077203058569945,-0.17572072048130352,0.11339006756014865,6.697552752579323e-10,-0.004750903873569729,-0.9794709536082559,3.9815219127896135,3.4815219127896135,-0.5,4.753823934148712,-5.246176065851287,-10.0,0.0,0.05931003498905755,3.482326357044043,True,0,ok
19.2,0.73,0.1360531352467196,-0.1308552033238258,0.19598027182615252,8.527791277020026e-12,0.00012509761832177444,-0.9714851872562583,4.098698303095094,3.5986983030950936,-0.5,4.009554314046662,-5.990445685953337,-10.0,0.0,0.03817287874706942,3.5992816003364108,True,0,ok
19.2,0.7699999999999999,0.16494079712268916,-0.08291184680605064,0.2733708507164236,1.5950205392250224e-09,0.003225415352035737,1.4083817170037651,4.212860975790098,3.7128609757900977,-0.5,3.310712318540299,-6.689287681459701,-10.0,0.0,0.13329971038529273,3.714837623063108,True,0,ok
19.2,0.8099999999999999,0.232787918595364,-0.038073670351060004,0.4013703730149441,2.2910014686211612e-09,0.004781675828501847,1.004703081377665,4.324162973694319,3.8241629736943192,-0.5,2.6534458466299946,-7.346554153370005,-10.0,0.0,0.00963032374172254,3.824340897497696,True,0,ok
19.2,0.85,0.2968948412936691,0.010904169421098486,0.5140979878058052,2.188745163710328e-11,0.004898814513435783,1.0129703148996747,4.4327530467850025,3.9327530467850025,-0.5,2.034256617537265,-7.965743382462734,-9.999999999999998,0.0,0.050979263209214976,3.9337224266527935,True,0,ok
19.8,0.05,0.5781521171223688,0.1914244215116349,-0.5128106783944969,6.096392051022394e-10,-0.8385472619791584,nan,1.8800018755548549,3.380001875554855,1.5,21.018890939370763,27.68555760603743,6.666666666666668,0.0,34.43871132736632,5.030335090709407,True,0,ok
19.8,0.09,0.4487000781173267,-0.2750195277065104,-0.42084240974653925,1.4754066670167446e-09,-0.5926644968667343,6.008376027250516,2.0011198376766384,3.5011198376766384,1.5,20.702353792247987,10.702353792247987,-10.0,0.0,7.1728797889903895,3.621929702214867,True,0,ok
19.8,0.13,0.2995097643170471,-0.14479396959054924,-0.17675809546450916,1.7594938615984497e-09,-0.465735524543415,5.403281781619664,2.1354927615262898,3.6354927615262898,1.5,20.02910446762791,10.02910446762791,-10.0,0.0,6.138479491298203,3.783886397555281,True,0,ok
19.8,0.16999999999999998,0.2160048391660022,0.014203475769104102,0.04442111780322793,4.424677007673986e-09,-0.37121327723908215,2.559649470099981,2.285810164460214,3.785810164460214,1.5,18.91626887476108,12.249602208094412,-6.666666666666666,0.0,6.808375057471853,3.9575658950904855,True,0,ok
19.8,0.20999999999999996,0.16713023290623202,0.0017313428539129326,0.011492504257463461,4.346869791939044e-09,-0.2892446525896174,6.956522986951809,2.447710934778928,3.6143776014455944,1.1666666666666665,17.46471337066198,14.131380037328645,-3.333333333333334,0.0,7.710337709277464,3.777600863901074,True,0,ok
19.8,0.24999999999999994,0.13238776308898625,-0.058221547497760005,-0.011549581166924672,8.712400086661925e-10,-0.221486834888558,3.9540299461608437,2.5853557193262344,3.4186890526595675,0.833333333333333,16.584232306728357,13.25089897339502,-3.333333333333334,0.0,7.363010991552588,3.5885515829102204,True,0,ok
19.8,0.29,0.10557197824020206,0.027920581795324795,0.002452887415531555,1.0000066575189027e-08,-0.18069519148053276,5.661509351482495,2.7449286963279653,3.578262029661299,0.8333333333333335,15.200328521733605,21.866995188400274,6.666666666666668,0.0,10.23855412808027,3.5848455313893846,True,0,ok
