theta_B_deg,kdf,residual_norm,radius_residual,length_residual,sigma_E_rad,theta_Rao_E_deg,mass_residual,performance_residual,rao_exit_residual,thrust_coefficient,thrust_coefficient_target,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
24.9375,0.1575,0.09602300245423666,-0.009109308587246042,-0.06660849384407629,0.15212356834450405,3.467842315581635,1.2009805267090873e-08,-0.22223515574727196,2.5133894904757623,1.2031471219282368,1.5469291660826012,3.2597218036237336,3.437587840858822,0.1778660372350882,18.69011254217804,21.690112542178042,3.000000000000001,3.0,12.18388074619165,3.4361955125223993,True,0,ok
24.9375,0.16125,0.0877385367994724,-0.05315564958785308,-0.07190398226557841,0.12287573711022805,4.190596071613723,2.1856229509810104e-09,-0.21091657819586795,1.680014255886995,1.2206561596610714,1.5469291660826012,3.2915649907650217,3.2915649907650213,-4.440892098500626e-16,18.4637420263701,18.4637420263701,0.0,0.0,11.230857212588816,3.3766218800985697,True,0,ok
24.9375,0.16499999999999998,0.07969769435758592,-0.03686814475457582,-0.04104341600233644,0.12653594494435305,3.7668369139175586,2.7483040395599138e-09,-0.20453413740277018,1.9246852910526218,1.2305293434747098,1.5469291660826012,3.3239004378943497,3.3239004378943497,0.0,18.228424913804954,18.228424913804954,0.0,0.0,11.016812515928736,3.4118183266122206,True,0,ok
24.9375,0.16875,0.07643249848787666,-0.020714717605606066,-0.010078270643954263,0.13036529220097276,3.344717116741353,2.3481544431683118e-09,-0.1984767304241961,2.2331876739945815,1.2398997230006983,1.5469291660826012,3.355435852473638,3.3554358524736374,-4.440892098500626e-16,18.00628346314727,18.00628346314727,0.0,0.0,10.814098154846839,3.4461252762487438,True,0,ok
24.9375,0.1725,0.07866758325655984,-0.004376580727119537,0.02166192713831511,0.13445211943318952,2.908391338338033,4.881060427878101e-09,-0.19272654305741052,2.648728487313106,1.2487948555488186,1.5469291660826012,3.387204847945617,3.3872048479456183,1.3322676295501878e-15,17.779868343660276,17.779868343660276,0.0,0.0,10.611930328448672,3.4808092389590426,True,0,ok
24.9375,0.17625,0.08618871429856391,0.011949997758096157,0.053777186054375134,0.1387468746710103,2.466661042116887,7.709841257376168e-11,-0.18727937975527903,3.2228223511638716,1.2572212313333007,1.5469291660826012,3.41860923626328,3.4186092362632805,4.440892098500626e-16,17.559182420943138,17.559182420943138,0.0,0.0,10.41627138139636,3.5151323740518126,True,0,ok
24.9375,0.18,0.07674177387128446,-0.11416545140691718,-0.028890074975548297,0.061640188543645016,5.3250722989635175,3.35164386368704e-10,-0.17745291808207486,0.6632252960450751,1.272422071494973,1.5469291660826012,3.449898254802691,3.84832512254512,0.39842686774242875,17.340144202468586,23.340144202468586,5.999999999999999,6.0,8.856794950905027,3.2785909332102654,True,0,ok
25.03125,0.12,0.2322911735539336,-0.17302988263288505,-0.34065041772159166,0.12607743872456423,7.346879283393978,3.3789232425588985e-08,-0.3036529347226043,0.983234493462332,1.0771995849936284,1.5469291660826012,2.9533591958923,3.110777659286819,0.15741846339451904,21.090812633057812,24.090812633057812,3.000000000000001,3.0,14.570584414130757,3.089965904949893,True,0,ok
25.03125,0.12375,0.2153155586350882,-0.15592792799484442,-0.3136915010223814,0.12793159433298795,6.964675576476502,3.4443082566005947e-09,-0.29317871135089457,1.0524453495604542,1.0934024666193902,1.5469291660826012,2.9872788292790378,3.1468424019341215,0.1595635726550837,20.84227432884375,23.84227432884375,3.000000000000001,3.0,14.294615998136472,3.126981149840485,True,0,ok
25.03125,0.1275,0.1977939300610119,-0.13801946613049035,-0.2852833474992013,0.13012053994525907,6.552451829779121,1.0527368358227886e-09,-0.28316432083365534,1.1377966539096402,1.1088940193910486,1.5469291660826012,3.0226086494692885,3.184438266852959,0.1618296173836704,20.56512376214749,23.56512376214749,3.000000000000001,3.0,14.007809596605906,3.166201383193043,True,0,ok
